id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
124430,853,Sacrifice,"From the Sacrifice wikia:    Sacrifice's campaign follows the story of a vagrant wizard known as Eldred. Five gods offer him a home, but Eldred must settle with only one. Early on in the campaign, the gods hear a prophecy that foretells their destruction by a traitor amongst them, a traitor that only a wanderer could defeat. As a result of this, their once harmless bickering transforms into all-out warfare, and Eldred must pick a side.",2000-11-05 00:00:00.000,10,NULL,60.0000,1,81.4604,18
124443,132042,Skippy - The Curse Of The Temple Of Ock,NULL,2000-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
124495,144507,James Bond 007: The World Is Not Enough,"The game closely follows the plot of the film. MI6 agent James Bond is sent to Bilbao, Spain to meet a Swiss banker and retrieve money for Robert King, a friend of M who purchased a classified report from the Russian Atomic Energy Department. The report, which was taken from a dead MI6 agent, is believed to contain information about terrorists who have attacked King's oil pipeline in Kazakhstan. Bond asks the banker who killed the MI6 agent, but he is unexpectedly killed by an assassin. Bond escapes with the money and takes it to the MI6 headquarters in London. A terrorist group then launches an attack on the MI6 headquarters, prompting Bond to pursue the assassin through a London Underground station. Bond offers her protection, but she ultimately kills herself by exploding a hot air balloon. The MI6 traces the recovered money to a KGB agent-turned-terrorist known as Renard, who previously kidnapped King's daughter, Elektra. M assigns Bond to protect Elektra, who is about to oversee the construction of an oil pipeline in Azerbaijan.  During a tour of the pipeline's proposed route in the mountains, Bond and Elektra are attacked by a hit squad in armed, paraglider-equipped snowmobiles. Bond suspects the attack was caused by Elektra's head of security, Davidov, and decides to kill him before taking his place on a flight to a Russian ICBM base in Kazakhstan. There, Bond meets nuclear physicist Christmas Jones and learns that Renard managed to steal plutonium from a nuclear warhead. To get a lead on where Renard might be hiding, Bond visits a former Russian mafia adversary, Valentin Zukovsky, who reveals that Elektra was in exchange for the use of a submarine currently being captained by his nephew. Jones realises that if Renard were to insert the stolen plutonium into the submarine's nuclear reactor, the resulting nuclear explosion would destroy Istanbul, sabotaging the Russians' oil pipeline in the Bosphorus. In Istanbul, Bond and Jones are captured by Elektra's henchmen. Jones is taken aboard the submarine, while Bond is taken to the Maiden's Tower. With the help of Zukovsky, Bond kills Elektra and boards the submarine. Ultimately, Bond finds Renard in the submarine's reactor and kills him before escaping with Jones.",2000-10-17 00:00:00.000,3,NULL,NULL,NULL,NULL,NULL
124527,10683,Fighter Destiny 2,NULL,2000-07-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
124538,74426,The Emperor's New Groove,"The game loosely follows the plot of the film, from which it also includes a number of video clips. Emperor Kuzco has been transformed into a llama by his evil advisor Yzma, who has subsequently taken over his throne. Kuzco befriends the peasant Pacha, and together they seek to confront Yzma and obtain an elixir that will return Kuzco to his human form.",2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
124552,18018,Never 7: The End of Infinity,NULL,2000-03-23 00:00:00.000,NULL,NULL,NULL,NULL,69.9658,5
124665,27121,Atelier Marie GB,NULL,2000-01-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
124739,19688,Snowboarding,NULL,2000-02-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
124911,51401,The Return of the Incredible Machine: Contraptions,NULL,2000-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
124972,80076,Riddle of the Sphinx: An Egyptian Adventure,NULL,2000-12-05 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
124987,8002,TOCA World Touring Cars,NULL,2000-08-24 00:00:00.000,4,NULL,NULL,NULL,89.5364,5
125043,167708,Lego Rock Raiders,NULL,2000-07-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125169,146924,Dino Genesis,NULL,2000-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125201,3584,Razor Freestyle Scooter,NULL,2000-12-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125238,72029,ECW Anarchy Rulz,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125252,7511,Cleopatra: Queen of the Nile,NULL,2000-01-01 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
125261,146532,Densha de GO! 3 Tsuukinhen: Daiyakaisei,NULL,2000-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125263,137397,Shin Sedai Robot Senki - Brave Saga 2,NULL,2000-05-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125483,80638,LEGO Alpha Team,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125532,45305,F1 2000,NULL,2000-03-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125561,46507,Vectrace,NULL,2000-08-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125582,8319,Gunman Chronicles,NULL,2000-11-20 00:00:00.000,9,NULL,80.0000,1,75.5198,15
125630,191627,Handkerchief,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125645,78777,LEGOLAND,NULL,2000-05-01 00:00:00.000,1,1,NULL,NULL,74.8824,5
125843,6522,Nancy Drew: Message in a Haunted Mansion,NULL,2000-11-24 00:00:00.000,1,NULL,NULL,NULL,60.1459,8
125884,90142,Sanity: Aiken's Artifact,NULL,2000-09-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
126003,4109,X-Men: Mutant Academy,NULL,2000-07-14 00:00:00.000,NULL,NULL,30.0000,1,59.8545,8
126117,6443,WWF SmackDown!,NULL,2000-03-02 00:00:00.000,7,NULL,NULL,NULL,66.9595,26
126120,6444,WWF SmackDown! 2: Know Your Role,NULL,2000-11-21 00:00:00.000,9,NULL,NULL,NULL,68.4449,25
126194,14818,Aliens versus Predator Classic 2000,NULL,2000-03-28 00:00:00.000,3,NULL,NULL,NULL,79.2380,5
126307,7254,Romance of the Three Kingdoms VII,NULL,2000-02-18 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
126394,3418,Banjo-Tooie,NULL,2000-11-20 00:00:00.000,47,NULL,NULL,NULL,87.0998,113
126521,19425,Star Trek: New Worlds,NULL,2000-09-07 00:00:00.000,NULL,NULL,50.0000,1,NULL,NULL
126525,9831,Warlords Battlecry,NULL,2000-01-01 00:00:00.000,3,NULL,70.0000,1,NULL,NULL
126535,13364,Heroes Chronicles: The Fiery Moon,"In The Fiery Moon, a direct sequel to The World Tree, Tarnum continues his search for Vorr and the other two Ancestors. He is drawn further northeast across an inhospitable desert and into a tall, nameless mountain range. Along the way, he encounters an injured familiar named Skizzik who has fled from Vorr's armies. Skizzik tells Tarnum that the Ancestors are imprisoned on the Fiery Moon, which can only be reached through the Sparkling Bridge. The Sparkling Bridge is an ancient portal capable of instigating travel to any world in the universe. It has been guarded by the elementals since the dawn of time and requires the Ring of the Wayfarer to be operated.    Tarnum travels to the Fiery Moon and frees the two remaining sane Ancestors from Xyron, the Jailer. The Ancestors give Tarnum sap from the World Tree which will help him cure their brother, Vorr. However, Tarnum's loses his battle against Vorr's army. Grumba also dies in the battle, but Skizzik survives. After rebuilding his forces, Tarnum is intent on killing Vorr this time, but the other Ancestors convince him to use the sap because if Tarnum kills Vorr, he and the other Ancestors will die and enter Oblivion as well. Tarnum reaches Vorr and gives him the sap which cures his madness. For the first time, Tarnum feels he really can change his cruel barbarian ways.",2000-11-15 00:00:00.000,1,NULL,NULL,NULL,30.5867,5
126580,727,Grand Prix 3,NULL,2000-08-24 00:00:00.000,1,NULL,100.0000,1,70.2022,6
126688,49983,The Wild Thornberrys: Rambler,NULL,2000-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
126695,3128,Brigandine: Grand Edition,NULL,2000-05-05 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
126741,8435,Heroes Chronicles: Clash of the Dragons,"In Clash of the Dragons, the good dragons leave AvLee. Having lived with these green and gold dragons for twenty years, Tarnum sets out on a quest to find them. He leaves Adrienne, the fire witch, to look after the orphan boy Waerjak while he is gone. Tarnum appoints the dwarf Kurbon as his master of supplies, and the elves appoint the druid Aspen as Tarnum's advisor. Tarnum and Aspen frequently play chess together, but Tarnum's aggressive tactics cause him to lose each time.  Tarnum speaks to the Dragontalker about the disappearance of the good dragons. The Dragontalker tells Tarnum about Mutare, an overlord who used the Vial of Dragon's Blood to turn herself into the Dragon Queen of Nighon, thus enslaving all dragons, good and evil, to her will. Tarnum steals this vial and uses it on the ten kidnapped Gold Dragon Mothers in order to restore the good dragons to their normal selves. While he does so, he rescues the ranger Valita from a demonic prison. Aspen, once a great spy, suspects Captain Valita of spying for Nighon, but Tarnum refuses to believe this.  Tarnum continues to battle against Mutare, even after she gains power over the mighty Rust, Crystal and Azure Dragons. To gain an advantage over Mutare, Tarnum seeks the aid of the Faerie Dragons. Aspen captures the harpy messenger who carries the spy reports to and from Nighon. The harpy claims that the notes are stuck to a tree with an arrow of green and black fletchings (the colors of Valita's arrows). Tarnum realizes that Kurbon is the spy because he knows all the troop movements and supplies the arrows for Valita whom he trained while in the Forest Guard. Kurbon shoots Aspen (who dies a few weeks later) before fleeing into Nighon.  Tarnum's lightning assault pushes Mutare back into Nighon territory, but now she focuses all of her forces against him. Valita is captured by the traitor, Kurbon. Tarnum eventually frees her by reminding Kurbon of who he really is, which leads to dwarf's second betrayal, this time of Mutare. Kurbon sacrifices his troops and his own life to liberate Valita. After Tarnum's victory on the border, Mutare is forced to retreat further into Nighon to plot Tarnum's death. Tarnum progresses further into Nighon and battles Mutare herself, crushing her armies and forcing her to flee. While weakened Mutare plans her revenge in Nighon, she is killed by unknown person in a coup for power, just like she herself once came to rule the Dungeons. Tarnum is called away again by the Ancestors, but he will always remember the time he spent in AvLee as the happiest time of his life.",2000-11-15 00:00:00.000,4,NULL,NULL,NULL,40.7651,7
126866,8298,Formula One 2000,NULL,2000-10-06 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
126954,63016,PoPoLoCrois Monogatari II,NULL,2000-01-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
127036,1169,Destruction Derby Raw,NULL,2000-06-30 00:00:00.000,3,NULL,NULL,NULL,65.1591,7
127425,45036,RayCrisis: Series Termination,NULL,2000-11-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
127821,8434,Heroes Chronicles: Masters of the Elements,"In Masters of the Elements, a ten thousand-year truce between the Elemental Lords of Air, Earth, Water, and Fire comes to an end. The Ancestors send Tarnum to stop this feud before it destroys the material world. The only way to access the elemental planes is to take control of the last remaining Elemental Conflux in Enroth. Using the forces of Gavin Magnus, the Immortal Grand Vizier of Bracada, Tarnum conquers the last Conflux and discovers the location of the Gateway to the Clouds.  Upon reaching the Plane of Air, Tarnum discovers that Shalwend, Lord of Air, has already departed his realm. When Shalwend destroys the Gateway to the Clouds behind Tarnum, Tarnum is forced to find another way to return to his world. He must become a master of all four elements before returning to Antagarich. He next travels to the Plane of Water where he learns that Acwalander, the Water Lord, has left his realm as well.  In the Plane of Earth, Tarnum is shocked to find that Reamus (a wizard who traveled to the plane 200 years ago) is still alive. Even stranger, only 16 years have passed on the Plane of Earth in that time. As Gralkor, the Earth Lord, has also left his plane, Tarnum and his men realize that the Elemental Lords are using the time variations between the material world and the planes in order to gain a foothold in the material world before Tarnum can return.  While in the Plane of Fire, Reamus and Barsolar (King Magnus's cousin and advisor to Tarnum) learn of the Plane of Magic. Magic binds the elements together, so they know it will give them the advantage they will need against the Elemental Lords. After receiving the aid of the magic elementals and returning to the Plane of Fire to free the Phoenixes enslaved by Pyrannaste, Lord of Fire, Tarnum leads his army back to the material world.  Thirty years have passed in the world since Tarnum had left. King Magnus brings an army to support Tarnum. While they are in camp, Magnus and Tarnum exchange stories. Tarnum learns that one of his Behemoths killed Magnus centuries ago in the battle for Castle Steelhorn, and that Magnus somehow awoke to find himself immortal and later became King of Bracada. However, Tarnum finds Magnus to be arrogant and self-righteous, refusing to consort with the man. Once the Elemental Lords are defeated, Tarnum sends his elemental troops back to their planes. He coldly lets Gavin Magnus know that the elementals will never return to Antagarich (even though they later do so in Armageddon's Blade) then asks the Magic Elementals to destroy all Confluxes and all records of the elemental planes before returning to his life as a Barbarian.",2000-11-15 00:00:00.000,4,NULL,NULL,NULL,41.4350,8
127902,49865,Oddworld Adventures 2,NULL,2000-01-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128178,78719,Umihara Kawase: Shun - Second Edition,NULL,2000-01-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128278,139301,Wizardry Dimguil,NULL,2000-04-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128379,3566,Nushi Tsuri 64: Shiokaze ni Notte,NULL,2000-05-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128385,158962,James Bond 007: The World Is Not Enough,NULL,2000-11-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128400,28838,Sega GT,NULL,2000-08-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128674,43974,Memories Off Pure,NULL,2000-04-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128903,32667,Gorkamorka,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128970,44836,Ronaldo V-Football,NULL,2000-06-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128972,37503,Hunter X Hunter: Ishi o Tsugomono,NULL,2000-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128981,54663,Pinchcliffe Grand Prix,NULL,2000-12-31 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
128992,44838,The Messenger,NULL,2000-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
129008,49975,The Adventures of the Smurfs,"The Smurfs have turned orange! You must help Handy Smurf build a machine to save his friends. Your adventures will take you through 16 exciting levels where you will cross a river, travel deep within the mines, fly high up in an airplane, avoid lava from a volcano and so much more!",2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129026,50071,Roland Garros French Open,NULL,2000-06-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129074,166366,Neo ATLAS 3,NULL,2000-12-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129313,78971,pop'n music 5,NULL,2000-11-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129484,128881,Kid Pix Deluxe 3,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129514,37700,Chou-Denki Card Battle: Youfu Makai - Kikuchi Shuugyou,NULL,2000-01-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129553,44987,The Flintstones: Bedrock Bowling,NULL,2000-10-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129560,44743,Hugo: The Quest for the Sunstones,NULL,2000-12-03 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
129582,80119,Mega Pinball,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129653,75448,Samurai Spirits! 2 (Best Collection),NULL,2000-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129833,2815,Dexter's Laboratory: Robot Rampage,NULL,2000-11-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129996,4146,Tiny Bullets,"One day, a boy named Horin was out on an errand for his grandmother. He was heading to the next village to purchase medicine, which by foot was half a day from his village. He was told not to take the path through Mt. Curse. But everyone in the village looks down on Horin, and he figures if he can make it through Mt. Curse, then maybe he'll start to get a little respect. But he was a little worried; after all, legend says that there are terrible monsters living there. What to do, what to do?  So of course, while he's pondering whether or not to make the journey, an earthquake splits the ground beneath his feet, with the only path leading towards Mr. Curse. There's only one thing he can do now...",2000-04-13 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
130108,45099,NASCAR 2001,NULL,2000-10-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
130148,690,F1 Championship Season 2000,NULL,2000-12-06 00:00:00.000,NULL,NULL,NULL,NULL,79.2545,6
130181,223,The Sims,"Management in The Sims revolves around decision-making. From physical environmental layouts, to mental outlook, emotional makeup and skills of your Sims, you'll be immersed in their daily lives. Activities include buying and placing unique items for households and offices, selling and replacing worn out furnishings, and otherwise building and maintaining the world in which your Sims live.  You'll guide your Sims in life-development phases and chemistry between your Sims is a product of your manipulations as well - all form the level and style of interaction through conversations with other Sims.  The Sims has a range of ten career tracks for your breadwinners to follow and each career advancement requires specific skills for success. There are ten levels of positions within each of the ten career tracks - your Sims can work their way up in career fields.  Your Sims can experience floods, fires, and robberies. Neglect, starvation, loss of energy, failure to perform basic bathroom visits - all can affect your Sims and even stop them in their tracks. Death is an option and entire families could be wiped out by complete neglect and starvation.",2000-02-04 00:00:00.000,109,NULL,85.0000,3,80.0288,376
130210,45049,Mort The Chicken,NULL,2000-12-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
130393,1167,The Outforce,NULL,2000-09-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
130398,106678,Xuan-Yuan Sword 3: The Scar of the Sky,"The main character is a young man named Chen Jingchou (陳靖仇, meaning ""To pacify the northern foes and to avenge Chen.""), the only royal descendant remaining from the decimated Chen Dynasty. The final attempt for counterattack from the Chen family happened several years before Chen Jingchou was born, when the tens-of-thousands-strong remnants of Chen forces were single-handedly wiped out by a 10-year-old Sui child, Yang Tuo (楊拓) (later known as Yuwen Tuo 宇文拓), a student of Yang Su.    Having lived under the reign of those who destroyed his kingdom, Chen Jingchou had been educated by his mentor, Chen Fu (陳輔), to pursue a life of vengeance and of reviving his kingdom. The first step of their journey to restore Chen was to acquire the Mirror of Kunlun, one of the Ten Great Ancient Artifacts.[2]    The ancient monstrosity Taotie was released from a mirror that was revealed to be a fake. In order to protect Jingchou, Fu trapped himself with Taotie using a potent Silk of Ice spell, and instructed Jingchou to embark at once to find a way to save him, as well as finding information concerning other Artifacts. As he set out on his journey, Jingchou summoned an elemental spirit familiar given to him by his master to accompany him on his journeys.    Jingchou later was later joined by Yu Xiaoxue (于小雪), a white haired girl showing unusual healing magic potential, the honorable half Göktürks-blooded hero Zhang Lie (張烈)[3] and Zhang's young sister-in-law Tuoba Yu'er (拓拔玉兒) of the Tuoba tribe, which kept the Shennong Ding for generations and was subject to indiscriminate slaughter by the Sui emperor's troops. During their expedition in collecting the Artifacts, they encountered several Blood Rituals of Ten Thousand Souls, rites conducted by Grand Preceptor Yuwen Tuo which involved the killing of ten thousand souls to gather their essences into a single Blood Pearl. The party attempted to intervene with the rituals, but Yuwen Tuo proved to be too formidable a foe. Thus they adopted the strategy of subterfuge, hampering his every effort to collect the Blood Pearls without direct confrontations, and was even helped in secret by a young princess named Dugu Ningke (獨孤寧珂), who held tremendous political power due to her relation with her uncle, the emperor, and protested Yuwen's actions.    Eventually, their plan failed, and Yu Xiaoxue was held as a hostage by Tuo in exchange for the Artifacts that Jingchou's party had collected, namely the Shennong Ding, the Seal of Kongtong, the Pangu Axe, the Nüwa Stone, and the Kunlun Mirror. Jingchou complied, yet Tuo discarded the Stone and the mirror as fakes, proclaiming that he himself was actually the human avatar of the Kunlun Mirror. Surprisingly, Yu Xiaoxue refused to leave with Jingchou, stating that she intended to stay and help Tuo's project, and seemingly betrays his trust by repelling his attack on Yuwen's plans wielding the Xuan-Yuan Sword. Losing all hope, Jingchou gave up his quest and opted to travel with his similarly disheartened mentor.    Ningke, who was actually a demon general dispatched from the western pantheon of Hell, was displeased with this turn of events. She infiltrated China by possessing the original Princess Dugu who died of illness, and arrived in anticipation of what was calculated to be the time a comet named Crimson Piercer (Chi Guan - 赤貫) would pass through the sky, opening a rift in the divine protective barrier of the Chinese lands and allowing an opportunity for demons from the West to invade. Tuo learned of the implications of the passage of the comet, and set out to collect five of the Artifacts in order to seal the rift the comet would cause in the Barrier of the Ninth Heaven in the firmament above Shenzhou. However, several of the five Artifacts required for the Ritual of Mending were nowhere to be found. Ningke proposed that he substitute these with Blood Pearls along with the construction of a Tower of Babel, and a Pentagram ritual formation. In order to save the Chinese world, using his power, his riches and his relation with the Emperor Yang, Tuo managed to accomplish these despite his moral misgivings. In the process, Tuo also discovered that Xiaoxue was actually the avatar of the Stone of Nüwa, as Artifacts resonate with each other when in close proximity. Consequently, he told her of his plan and convinced her to help him, leading to misunderstandings between her and Jingchou.    Ningke could not allow the Ritual to be abandoned and manipulated Jingchou through treachery by murdering Yu'er, who learned the truth behind the situation after going to the Grand Preceptor Residence in secret in an attempt to reconcile Xiaoxue and Jingchou, and framing Xiaoxue and Tuo. Fueled by anger and grief, Jingchou's party managed to reach the top of the Tower of Babel, where they were beaten once again by Tuo. Ningke suddenly appeared in the confusion and seized Xiaoxue as hostage to divert Tuo's attention. Jingchou took the opportunity and severed Tuo's arm. Ningke then revealed her true demon form, imprisoning Tuo with magic. Unable to mend the sky, the Chinese world fell under Satan's rule of death and destruction.    Days later, under the instruction of the now immortal He Ran and Gu Yuesheng (last seen in Xuan-Yuan Sword 2), Jingchou's group, which now also includes a young Li Shimin successfully retrieved the Artifacts from Ningke's handmaidens in the bloodied world, and returned to the Tower. They defeated Ningke with her full unrestricted power, and rescued Tuo. Having the Artifacts at hand, Jingchou and company invoked the Ritual of Reversal (which is also named the Ritual of Loss, 失卻之陣) at the top of Tower of Babel, which, utilizing the power of Tuo as the avatar the Mirror of Kunlun at the ritual formation's center, reversed time and brought the party back to the moment prior to the passing of Chi Guan.    The group invoked the Ritual of Trespass (also called the Ritual of Babel), sending them above the sky, and arrived at Chi Guan itself. Coming across the Heavenly Maiden White Jade Ring (天女白玉輪), an eight trigrams formation used by the deities Fuxi and Nüwa to revive their deceased daughter in ancient times, Jingchou had the choice to bring Yu'er back to life at the cost of expending a great deal of Xiaoxue's power. At the heart of the meteor, where the party prepared to cast the Ritual of Sealing, which caused the non-artifact casters to lose their most precious memories or ideals (with Zhang Lie losing his ambition of unifying the lands, Li Shimin losing his love for his family, and Jingchou losing his memories of Yu'er or his master depending on the ending), Ningke, then still alive and ignorant of the recent events Jingchou and his companions experienced, appeared and attempted to continue her deception, but a fight ensued, and Ningke was vanquished. The party decided to grant her final wishes: to be returned to her homeland, and to become free to love whom she loves. Gu stated that was impossible due to her demonic nature, and placed her soul into the Fuxi Qin (伏羲琴), which Yuwen Tuo brought with him on his self-imposed exile to the west, Ningke's homeland, after the events of the game for her soul to be cleansed eventually.    Chen Fu witnessed what appeared to be Jingchou assisting in the machinations of Yuwen Tuo, their sworn enemy. Ningke exploited this before heading to Chi Guan by giving Chen Fu the Fruit of Satan, a demonic object that grants power in exchange for sanity, deceiving him into battling against his student. Chen Fu soon arrived at the heart of Chi Guan with the intent to destroy it. Jingchou's group was left with no choice but to kill Chen Fu to save the world.",2000-12-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
130408,131572,Quiz Aa! Megami-sama: Tatakau Tsubasa to Tomoni,NULL,2000-11-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
130432,43373,ESPN Winter X Games Snowboarding,NULL,2000-11-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
130488,39593,Capcom vs. SNK,"In 2000, a special martial arts event is planned through a collaboration of the two most powerful world organizations: the Garcia Financial Clique and the Masters Foundation. The gala event – it is hoped by everyone – will ease the political conflicts between the two powers. The competition was named ""Millennium Fight 2000"".  Many renowned martial artists have registered for the tournament. People around the world focus intensely on the upcoming exhibitions, making the long-awaited opening ceremony a huge success.",2000-08-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
